"REF_DATE","GEO","DGUID","Airports","Type of power plant","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1999","Canada","2016A000011124","Vancouver Harbour, British Columbia","Gliders","Number","223","units","0","v41551061","1.38.5","4","","","","0"
"1999","Canada","2016A000011124","Vancouver International, British Columbia","Jet engines","Number","223","units","0","v41551062","1.39.1","152163","","","","0"
"1999","Canada","2016A000011124","Vancouver International, British Columbia","Turbo-propellers","Number","223","units","0","v41551063","1.39.2","146099","","","","0"
"1999","Canada","2016A000011124","Vancouver International, British Columbia","Piston engines","Number","223","units","0","v41551064","1.39.3","52507","","","","0"
"1999","Canada","2016A000011124","Vancouver International, British Columbia","Helicopters","Number","223","units","0","v41551065","1.39.4","17636","","","","0"
"1999","Canada","2016A000011124","Vancouver International, British Columbia","Gliders","Number","223","units","0","v41551066","1.39.5","26","","","","0"
"1999","Canada","2016A000011124","Victoria International, British Columbia","Jet engines","Number","223","units","0","v41551067","1.40.1","5182","","","","0"
"1999","Canada","2016A000011124","Victoria International, British Columbia","Turbo-propellers","Number","223","units","0","v41551068","1.40.2","37869","","","","0"
"1999","Canada","2016A000011124","Victoria International, British Columbia","Piston engines","Number","223","units","0","v41551069","1.40.3","58062","","","","0"
"1999","Canada","2016A000011124","Victoria International, British Columbia","Helicopters","Number","223","units","0","v41551070","1.40.4","7112","","","","0"
"1999","Canada","2016A000011124","Victoria International, British Columbia","Gliders","Number","223","units","0","v41551071","1.40.5","26","","","","0"
"1999","Canada","2016A000011124","Whitehorse International, Yukon","Jet engines","Number","223","units","0","v41551072","1.41.1","2059","","","","0"
"1999","Canada","2016A000011124","Whitehorse International, Yukon","Turbo-propellers","Number","223","units","0","v41551073","1.41.2","4178","","","","0"
"1999","Canada","2016A000011124","Whitehorse International, Yukon","Piston engines","Number","223","units","0","v41551074","1.41.3","10713","","","","0"
"1999","Canada","2016A000011124","Whitehorse International, Yukon","Helicopters","Number","223","units","0","v41551075","1.41.4","2194","","","","0"
"1999","Canada","2016A000011124","Whitehorse International, Yukon","Gliders","Number","223","units","0","v41551076","1.41.5","9","","","","0"
"1999","Canada","2016A000011124","Windsor, Ontario","Jet engines","Number","223","units","0","v41551077","1.42.1","1512","","","","0"
"1999","Canada","2016A000011124","Windsor, Ontario","Turbo-propellers","Number","223","units","0","v41551078","1.42.2","17255","","","","0"
"1999","Canada","2016A000011124","Windsor, Ontario","Piston engines","Number","223","units","0","v41551079","1.42.3","15887","","","","0"
"1999","Canada","2016A000011124","Windsor, Ontario","Helicopters","Number","223","units","0","v41551080","1.42.4","532","","","","0"
"1999","Canada","2016A000011124","Windsor, Ontario","Gliders","Number","223","units","0","v41551081","1.42.5","184","","","","0"
"1999","Canada","2016A000011124","Winnipeg/James Armstrong Richardson International, Manitoba","Jet engines","Number","223","units","0","v41551082","1.43.1","54570","","","","0"
"1999","Canada","2016A000011124","Winnipeg/James Armstrong Richardson International, Manitoba","Turbo-propellers","Number","223","units","0","v41551083","1.43.2","55827","","","","0"
"1999","Canada","2016A000011124","Winnipeg/James Armstrong Richardson International, Manitoba","Piston engines","Number","223","units","0","v41551084","1.43.3","22417","","","","0"
"1999","Canada","2016A000011124","Winnipeg/James Armstrong Richardson International, Manitoba","Helicopters","Number","223","units","0","v41551085","1.43.4","2359","","","","0"
"1999","Canada","2016A000011124","Winnipeg/James Armstrong Richardson International, Manitoba","Gliders","Number","223","units","0","v41551086","1.43.5","23","","","","0"
"1999","Canada","2016A000011124","Winnipeg/St. Andrews, Manitoba","Jet engines","Number","223","units","0","v41551087","1.44.1","11","","","","0"
"1999","Canada","2016A000011124","Winnipeg/St. Andrews, Manitoba","Turbo-propellers","Number","223","units","0","v41551088","1.44.2","2866","","","","0"
"1999","Canada","2016A000011124","Winnipeg/St. Andrews, Manitoba","Piston engines","Number","223","units","0","v41551089","1.44.3","25382","","","","0"
"1999","Canada","2016A000011124","Winnipeg/St. Andrews, Manitoba","Helicopters","Number","223","units","0","v41551090","1.44.4","1411","","","","0"
"1999","Canada","2016A000011124","Winnipeg/St. Andrews, Manitoba","Gliders","Number","223","units","0","v41551091","1.44.5","4","","","","0"
"1999","Canada","2016A000011124","Yellowknife, Northwest Territories","Jet engines","Number","223","units","0","v41551092","1.45.1","7084","","","","0"
"1999","Canada","2016A000011124","Yellowknife, Northwest Territories","Turbo-propellers","Number","223","units","0","v41551093","1.45.2","17474","","","","0"
"1999","Canada","2016A000011124","Yellowknife, Northwest Territories","Piston engines","Number","223","units","0","v41551094","1.45.3","5056","","","","0"
"1999","Canada","2016A000011124","Yellowknife, Northwest Territories","Helicopters","Number","223","units","0","v41551095","1.45.4","3388","","","","0"
"1999","Canada","2016A000011124","Yellowknife, Northwest Territories","Gliders","Number","223","units","0","v41551096","1.45.5","1","","","","0"
"2000","Canada","2016A000011124","Total, all airports","Jet engines","Number","223","units","0","v41550872","1.1.1","1112970","","","","0"
"2000","Canada","2016A000011124","Total, all airports","Turbo-propellers","Number","223","units","0","v41550873","1.1.2","940015","","","","0"
"2000","Canada","2016A000011124","Total, all airports","Piston engines","Number","223","units","0","v41550874","1.1.3","1190832","","","","0"
"2000","Canada","2016A000011124","Total, all airports","Helicopters","Number","223","units","0","v41550875","1.1.4","167901","","","","0"
"2000","Canada","2016A000011124","Total, all airports","Gliders","Number","223","units","0","v41550876","1.1.5","7481","","","","0"
"2000","Canada","2016A000011124","Abbotsford, British Columbia","Jet engines","Number","223","units","0","v41550877","1.2.1","3308","","","","0"
"2000","Canada","2016A000011124","Abbotsford, British Columbia","Turbo-propellers","Number","223","units","0","v41550878","1.2.2","2519","","","","0"
"2000","Canada","2016A000011124","Abbotsford, British Columbia","Piston engines","Number","223","units","0","v41550879","1.2.3","57740","","","","0"
"2000","Canada","2016A000011124","Abbotsford, British Columbia","Helicopters","Number","223","units","0","v41550880","1.2.4","3864","","","","0"
"2000","Canada","2016A000011124","Abbotsford, British Columbia","Gliders","Number","223","units","0","v41550881","1.2.5","25","","","","0"
"2000","Canada","2016A000011124","Boundary Bay, British Columbia","Jet engines","Number","223","units","0","v41550882","1.3.1","102","","","","0"
"2000","Canada","2016A000011124","Boundary Bay, British Columbia","Turbo-propellers","Number","223","units","0","v41550883","1.3.2","909","","","","0"
"2000","Canada","2016A000011124","Boundary Bay, British Columbia","Piston engines","Number","223","units","0","v41550884","1.3.3","72009","","","","0"
"2000","Canada","2016A000011124","Boundary Bay, British Columbia","Helicopters","Number","223","units","0","v41550885","1.3.4","4077","","","","0"
"2000","Canada","2016A000011124","Boundary Bay, British Columbia","Gliders","Number","223","units","0","v41550886","1.3.5","14","","","","0"
"2000","Canada","2016A000011124","Calgary International, Alberta","Jet engines","Number","223","units","0","v41550887","1.4.1","125170","","","","0"
"2000","Canada","2016A000011124","Calgary International, Alberta","Turbo-propellers","Number","223","units","0","v41550888","1.4.2","64641","","","","0"
"2000","Canada","2016A000011124","Calgary International, Alberta","Piston engines","Number","223","units","0","v41550889","1.4.3","37887","","","","0"
"2000","Canada","2016A000011124","Calgary International, Alberta","Helicopters","Number","223","units","0","v41550890","1.4.4","4200","","","","0"
"2000","Canada","2016A000011124","Calgary International, Alberta","Gliders","Number","223","units","0","v41550891","1.4.5","15","","","","0"
"2000","Canada","2016A000011124","Calgary/Springbank, Alberta","Jet engines","Number","223","units","0","v41550892","1.5.1","27","","","","0"
"2000","Canada","2016A000011124","Calgary/Springbank, Alberta","Turbo-propellers","Number","223","units","0","v41550893","1.5.2","759","","","","0"
"2000","Canada","2016A000011124","Calgary/Springbank, Alberta","Piston engines","Number","223","units","0","v41550894","1.5.3","58878","","","","0"
"2000","Canada","2016A000011124","Calgary/Springbank, Alberta","Helicopters","Number","223","units","0","v41550895","1.5.4","5260","","","","0"
"2000","Canada","2016A000011124","Calgary/Springbank, Alberta","Gliders","Number","223","units","0","v41550896","1.5.5","15","","","","0"
"2000","Canada","2016A000011124","Chicoutimi/St-Honoré, Quebec","Jet engines","Number","223","units","0","v41550897","1.6.1","141","","","","0"
"2000","Canada","2016A000011124","Chicoutimi/St-Honoré, Quebec","Turbo-propellers","Number","223","units","0","v41550898","1.6.2","134","","","","0"
"2000","Canada","2016A000011124","Chicoutimi/St-Honoré, Quebec","Piston engines","Number","223","units","0","v41550899","1.6.3","20170","","","","0"
"2000","Canada","2016A000011124","Chicoutimi/St-Honoré, Quebec","Helicopters","Number","223","units","0","v41550900","1.6.4","3211","","","","0"
"2000","Canada","2016A000011124","Chicoutimi/St-Honoré, Quebec","Gliders","Number","223","units","0","v41550901","1.6.5","0","","","","0"
"2000","Canada","2016A000011124","Edmonton City Centre, Alberta","Jet engines","Number","223","units","0","v41550902","1.7.1","7926","","","t","0"
"2000","Canada","2016A000011124","Edmonton City Centre, Alberta","Turbo-propellers","Number","223","units","0","v41550903","1.7.2","29187","","","t","0"
"2000","Canada","2016A000011124","Edmonton City Centre, Alberta","Piston engines","Number","223","units","0","v41550904","1.7.3","40631","","","t","0"
"2000","Canada","2016A000011124","Edmonton City Centre, Alberta","Helicopters","Number","223","units","0","v41550905","1.7.4","5964","","","t","0"
"2000","Canada","2016A000011124","Edmonton City Centre, Alberta","Gliders","Number","223","units","0","v41550906","1.7.5","8","","","t","0"
"2000","Canada","2016A000011124","Edmonton International, Alberta","Jet engines","Number","223","units","0","v41550907","1.8.1","56104","","","","0"
"2000","Canada","2016A000011124","Edmonton International, Alberta","Turbo-propellers","Number","223","units","0","v41550908","1.8.2","32716","","","","0"
"2000","Canada","2016A000011124","Edmonton International, Alberta","Piston engines","Number","223","units","0","v41550909","1.8.3","7766","","","","0"
"2000","Canada","2016A000011124","Edmonton International, Alberta","Helicopters","Number","223","units","0","v41550910","1.8.4","1135","","","","0"
"2000","Canada","2016A000011124","Edmonton International, Alberta","Gliders","Number","223","units","0","v41550911","1.8.5","5","","","","0"
"2000","Canada","2016A000011124","Edmonton/Villeneuve, Alberta","Jet engines","Number","223","units","0","v41550912","1.9.1","8","","","","0"
"2000","Canada","2016A000011124","Edmonton/Villeneuve, Alberta","Turbo-propellers","Number","223","units","0","v41550913","1.9.2","39","","","","0"
"2000","Canada","2016A000011124","Edmonton/Villeneuve, Alberta","Piston engines","Number","223","units","0","v41550914","1.9.3","16581","","","","0"
"2000","Canada","2016A000011124","Edmonton/Villeneuve, Alberta","Helicopters","Number","223","units","0","v41550915","1.9.4","1696","","","","0"
"2000","Canada","2016A000011124","Edmonton/Villeneuve, Alberta","Gliders","Number","223","units","0","v41550916","1.9.5","669","","","","0"
"2000","Canada","2016A000011124","Gander International, Newfoundland and Labrador","Jet engines","Number","223","units","0","v41550917","1.10.1","10456","","","","0"
"2000","Canada","2016A000011124","Gander International, Newfoundland and Labrador","Turbo-propellers","Number","223","units","0","v41550918","1.10.2","8554","","","","0"
"2000","Canada","2016A000011124","Gander International, Newfoundland and Labrador","Piston engines","Number","223","units","0","v41550919","1.10.3","17412","","","","0"
"2000","Canada","2016A000011124","Gander International, Newfoundland and Labrador","Helicopters","Number","223","units","0","v41550920","1.10.4","2592","","","","0"
"2000","Canada","2016A000011124","Gander International, Newfoundland and Labrador","Gliders","Number","223","units","0","v41550921","1.10.5","23","","","","0"
"2000","Canada","2016A000011124","Halifax/Robert L. Stanfield International, Nova Scotia","Jet engines","Number","223","units","0","v41550922","1.11.1","39855","","","","0"
"2000","Canada","2016A000011124","Halifax/Robert L. Stanfield International, Nova Scotia","Turbo-propellers","Number","223","units","0","v41550923","1.11.2","38116","","","","0"
"2000","Canada","2016A000011124","Halifax/Robert L. Stanfield International, Nova Scotia","Piston engines","Number","223","units","0","v41550924","1.11.3","8400","","","","0"
